Age,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Month,Duration,Campaign,pdays,Previous,Poutcome,Deposit
44,management,Married,Tertiary,No,17361,No,No,Unknown,18,jun,476,1,-1,0,unknown,No
52,retired,Married,Primary,No,6,No,No,Cellular,22,aug,82,2,-1,0,unknown,No
33,technician,Divorced,Secondary,No,370,Yes,No,Cellular,11,aug,145,4,-1,0,unknown,No
27,technician,Married,Tertiary,No,8,Yes,Yes,Cellular,18,may,398,1,370,2,failure,No
43,management,Divorced,Tertiary,No,666,No,No,Cellular,13,aug,160,3,-1,0,unknown,No
29,admin.,Married,Secondary,No,0,Yes,No,Unknown,9,may,121,1,-1,0,unknown,No
43,management,Married,Tertiary,No,1336,Yes,Yes,Cellular,27,may,82,2,309,1,failure,No
34,blue-collar,Married,Tertiary,No,17672,No,No,Cellular,20,nov,548,1,-1,0,unknown,No
30,management,Single,Tertiary,Yes,35,No,No,Cellular,30,jul,185,4,-1,0,unknown,No
56,management,Married,Tertiary,No,705,No,No,Cellular,19,nov,164,2,-1,0,unknown,No
46,admin.,Divorced,Secondary,No,2087,No,No,Cellular,1,jun,111,1,119,4,other,No
42,technician,Married,Secondary,No,4466,No,No,Cellular,17,nov,158,2,-1,0,unknown,No
51,blue-collar,Married,Primary,No,844,Yes,No,Unknown,29,may,184,3,-1,0,unknown,No
30,blue-collar,Married,Secondary,No,321,Yes,No,Cellular,20,nov,738,2,-1,0,unknown,No
41,management,Married,Tertiary,No,2781,Yes,No,Cellular,12,aug,95,2,-1,0,unknown,No
57,retired,Married,Tertiary,No,34,No,Yes,Cellular,28,jan,139,1,-1,0,unknown,No
36,blue-collar,Married,Secondary,No,29,Yes,Yes,Cellular,31,jul,345,1,-1,0,unknown,No
47,blue-collar,Single,Unknown,No,2443,No,No,Unknown,18,jun,422,1,-1,0,unknown,No
37,admin.,Divorced,Secondary,No,3975,Yes,No,Cellular,11,may,163,2,-1,0,unknown,No
33,technician,Married,Secondary,No,256,Yes,No,Cellular,18,nov,76,1,-1,0,unknown,No
49,management,Divorced,Tertiary,No,696,Yes,No,Unknown,2,jun,310,3,-1,0,unknown,No
34,management,Married,Tertiary,No,63,No,No,Cellular,18,nov,83,1,102,2,failure,No
54,blue-collar,Married,Primary,No,316,Yes,No,Cellular,14,may,240,1,-1,0,unknown,No
39,blue-collar,Married,Primary,No,-119,No,No,Unknown,17,jun,135,6,-1,0,unknown,No
58,retired,Single,Primary,No,6570,No,No,Cellular,21,jul,106,3,-1,0,unknown,No
36,blue-collar,Married,Secondary,No,418,Yes,Yes,Cellular,13,may,132,2,-1,0,unknown,No
46,management,Married,Tertiary,No,0,Yes,No,Cellular,14,jul,247,2,-1,0,unknown,No
31,admin.,Married,Secondary,No,8784,Yes,No,Unknown,21,may,63,2,-1,0,unknown,No
31,technician,Single,Secondary,No,1970,No,No,Telephone,17,apr,284,3,-1,0,unknown,No
50,blue-collar,Divorced,Secondary,No,204,Yes,Yes,Unknown,14,may,421,1,-1,0,unknown,No
40,management,Married,Secondary,No,643,Yes,No,Cellular,17,apr,74,2,256,1,failure,No
47,blue-collar,Married,Primary,No,304,Yes,No,Unknown,12,may,185,1,-1,0,unknown,No
26,management,Single,Tertiary,No,1177,No,No,Cellular,19,oct,116,1,-1,0,unknown,No
29,technician,Single,Secondary,No,544,Yes,No,Unknown,13,may,360,1,-1,0,unknown,No
38,management,Married,Tertiary,No,-498,No,No,Cellular,14,aug,85,6,-1,0,unknown,No
57,services,Married,Secondary,No,0,Yes,No,Cellular,14,may,16,9,282,3,other,No
47,blue-collar,Married,Primary,No,209,No,No,Cellular,27,aug,77,6,-1,0,unknown,No
56,blue-collar,Married,Unknown,No,665,Yes,No,Unknown,20,jun,109,2,-1,0,unknown,No
37,entrepreneur,Married,Tertiary,No,310,No,No,Cellular,1,sep,76,1,-1,0,unknown,No
66,management,Married,Unknown,No,2149,Yes,No,Cellular,30,nov,151,6,103,4,other,No
49,unemployed,Married,Secondary,No,13818,No,No,Cellular,21,nov,201,1,113,2,failure,No
31,unknown,Married,Tertiary,No,526,No,No,Cellular,26,aug,130,13,-1,0,unknown,No
30,management,Single,Tertiary,No,-218,Yes,No,Cellular,27,aug,13,15,-1,0,unknown,No
42,blue-collar,Divorced,Primary,No,419,Yes,Yes,Unknown,14,may,96,4,-1,0,unknown,No
55,technician,Married,Secondary,No,517,Yes,Yes,Cellular,6,feb,47,3,263,4,failure,No
33,admin.,Single,Secondary,No,61,No,No,Cellular,24,jul,286,4,-1,0,unknown,No
33,management,Married,Tertiary,No,0,Yes,Yes,Cellular,14,may,83,2,-1,0,unknown,No
43,blue-collar,Married,Secondary,No,514,Yes,Yes,Cellular,20,apr,34,2,-1,0,unknown,No
32,unemployed,Married,Secondary,No,365,Yes,No,Cellular,30,jan,210,3,-1,0,unknown,No
42,blue-collar,Married,Primary,No,480,Yes,No,Unknown,6,jun,288,12,-1,0,unknown,No
53,entrepreneur,Single,Unknown,No,717,No,No,Cellular,30,jul,594,2,-1,0,unknown,No
42,management,Married,Tertiary,No,24780,No,No,Cellular,6,aug,184,2,-1,0,unknown,No
37,admin.,Married,Secondary,No,1396,Yes,No,Cellular,22,jul,199,2,-1,0,unknown,No
31,services,Married,Secondary,No,414,Yes,No,Unknown,7,may,215,1,-1,0,unknown,No
57,admin.,Divorced,Secondary,No,3100,No,Yes,Cellular,29,jul,165,2,-1,0,unknown,No
33,admin.,Married,Secondary,No,0,No,Yes,Cellular,6,feb,214,5,-1,0,unknown,No
57,management,Married,Tertiary,Yes,1218,Yes,No,Cellular,18,jul,317,6,-1,0,unknown,No
30,technician,Divorced,Secondary,No,789,Yes,No,Cellular,12,may,356,1,-1,0,unknown,No
31,management,Married,Tertiary,No,859,Yes,Yes,Cellular,4,aug,182,3,-1,0,unknown,No
33,technician,Married,Secondary,No,0,No,No,Cellular,25,aug,296,8,-1,0,unknown,No
33,blue-collar,Married,Primary,No,3868,Yes,No,Unknown,2,jun,445,1,-1,0,unknown,No
53,management,Married,Tertiary,No,232,Yes,No,Telephone,29,jan,32,1,-1,0,unknown,No
38,blue-collar,Divorced,Secondary,No,1686,Yes,No,Unknown,19,jun,9,28,-1,0,unknown,No
60,blue-collar,Married,Primary,No,29184,No,No,Telephone,15,jun,94,2,-1,0,unknown,No
36,technician,Single,Secondary,No,144,No,No,Cellular,26,may,87,1,308,2,failure,No
27,services,Single,Secondary,No,194,Yes,No,Unknown,16,may,326,1,-1,0,unknown,No
32,entrepreneur,Single,Tertiary,No,7641,Yes,Yes,Cellular,21,nov,39,10,-1,0,unknown,No
45,blue-collar,Married,Primary,No,351,Yes,No,Unknown,19,jun,66,1,-1,0,unknown,No
28,management,Single,Tertiary,No,150,Yes,No,Unknown,8,may,491,1,-1,0,unknown,No
57,retired,Married,Primary,No,1532,No,No,Telephone,6,feb,286,3,-1,0,unknown,No
37,self-employed,Married,Secondary,No,1549,Yes,No,Unknown,20,jun,161,7,-1,0,unknown,No
47,management,Married,Tertiary,No,1057,No,No,Cellular,4,aug,488,2,-1,0,unknown,No
35,management,Married,Secondary,No,839,Yes,No,Unknown,23,may,50,3,-1,0,unknown,No
32,blue-collar,Divorced,Secondary,No,880,Yes,Yes,Unknown,4,jun,112,1,-1,0,unknown,No
41,admin.,Single,Secondary,No,4464,Yes,No,Telephone,21,jul,1425,2,-1,0,unknown,No
35,technician,Married,Tertiary,No,6,Yes,No,Cellular,18,nov,47,1,-1,0,unknown,No
26,technician,Single,Secondary,No,0,No,Yes,Cellular,30,jul,65,26,-1,0,unknown,No
47,technician,Divorced,Tertiary,No,694,Yes,No,Cellular,11,may,1001,4,-1,0,unknown,No
36,blue-collar,Married,Secondary,No,153,Yes,No,Cellular,8,may,263,1,171,2,failure,No
46,management,Married,Tertiary,No,110,Yes,Yes,Cellular,20,aug,243,5,-1,0,unknown,No
30,management,Single,Tertiary,No,640,No,No,Cellular,6,feb,124,4,213,2,failure,No
44,blue-collar,Married,Secondary,No,3060,Yes,No,Cellular,20,nov,113,1,189,2,failure,No
47,technician,Divorced,Secondary,No,2836,No,Yes,Cellular,14,aug,10,2,-1,0,unknown,No
49,blue-collar,Married,Secondary,No,1127,Yes,Yes,Cellular,17,apr,162,2,281,1,failure,No
55,technician,Married,Tertiary,No,11,No,No,Cellular,21,aug,588,2,-1,0,unknown,No
56,blue-collar,Married,Unknown,No,982,Yes,Yes,Cellular,7,may,135,2,-1,0,unknown,No
28,services,Married,Secondary,No,222,Yes,No,Unknown,29,may,101,23,-1,0,unknown,No
34,admin.,Divorced,Secondary,No,627,Yes,No,Unknown,7,may,283,2,-1,0,unknown,No
55,management,Married,Tertiary,No,5010,No,No,Cellular,18,nov,530,1,-1,0,unknown,No
27,student,Single,Unknown,No,468,No,No,Cellular,4,feb,270,2,-1,0,unknown,No
38,management,Divorced,Tertiary,No,155,Yes,No,Unknown,20,jun,25,26,-1,0,unknown,No
43,services,Married,Secondary,No,2478,Yes,No,Cellular,28,jan,347,1,230,1,failure,No
55,management,Divorced,Tertiary,No,668,No,No,Cellular,28,aug,25,6,-1,0,unknown,No
30,blue-collar,Married,Primary,No,35,Yes,No,Cellular,11,jul,366,2,-1,0,unknown,No
48,blue-collar,Married,Primary,No,3304,No,No,Unknown,11,jun,409,3,-1,0,unknown,No
30,blue-collar,Married,Secondary,No,0,Yes,No,Unknown,26,may,30,1,-1,0,unknown,No
58,housemaid,Married,Primary,No,237,No,No,Telephone,18,jul,200,3,-1,0,unknown,No
39,unknown,Single,Unknown,No,0,No,No,Telephone,28,jan,28,1,-1,0,unknown,No
35,technician,Single,Secondary,No,-54,Yes,No,Unknown,30,may,70,2,-1,0,unknown,No
41,blue-collar,Married,Secondary,No,0,No,No,Unknown,5,jun,85,2,-1,0,unknown,No
32,technician,Married,Tertiary,No,240,Yes,Yes,Cellular,14,jul,86,3,-1,0,unknown,No
48,technician,Married,Secondary,No,759,Yes,No,Cellular,28,jul,84,5,-1,0,unknown,No
76,retired,Married,Unknown,No,992,No,No,Cellular,27,oct,139,2,-1,0,unknown,No
43,management,Married,Tertiary,No,1379,Yes,No,Unknown,27,may,383,3,-1,0,unknown,No
46,unknown,Married,Tertiary,No,8564,No,No,Cellular,2,aug,397,2,342,1,failure,No
59,retired,Married,Unknown,No,0,No,No,Cellular,25,aug,213,4,-1,0,unknown,No
29,management,Single,Tertiary,No,119,Yes,No,Unknown,28,may,136,2,-1,0,unknown,No
31,technician,Married,Secondary,No,450,No,Yes,Cellular,20,nov,111,2,129,4,failure,No
36,admin.,Married,Secondary,No,746,Yes,No,Cellular,17,nov,581,3,-1,0,unknown,No
46,self-employed,Single,Primary,No,2032,No,No,Cellular,30,jul,424,2,-1,0,unknown,No
37,management,Married,Tertiary,No,636,No,Yes,Unknown,5,jun,338,2,-1,0,unknown,No
48,technician,Married,Secondary,No,-938,Yes,No,Cellular,7,may,134,1,344,2,failure,No
31,management,Single,Tertiary,No,2007,Yes,No,Unknown,20,may,253,1,-1,0,unknown,No
39,blue-collar,Divorced,Secondary,No,33,No,No,Cellular,29,jan,593,4,-1,0,unknown,No
39,management,Single,Unknown,No,2887,Yes,No,Unknown,7,may,42,2,-1,0,unknown,No
39,housemaid,Married,Secondary,No,1444,No,No,Cellular,19,nov,100,1,117,8,success,No
55,management,Married,Tertiary,No,42,Yes,No,Telephone,11,may,386,2,-1,0,unknown,No
54,retired,Married,Secondary,No,522,No,Yes,Cellular,14,jul,81,3,-1,0,unknown,No
32,housemaid,Married,Secondary,No,0,No,No,Cellular,21,aug,435,2,-1,0,unknown,No
37,blue-collar,Married,Secondary,No,3884,Yes,No,Cellular,20,apr,28,5,-1,0,unknown,No
36,services,Married,Secondary,No,472,Yes,No,Unknown,19,jun,1017,1,-1,0,unknown,No
60,retired,Married,Secondary,No,2060,No,No,Cellular,26,mar,454,1,88,3,other,No
25,services,Single,Secondary,No,628,No,No,Cellular,8,jul,266,1,-1,0,unknown,No
50,management,Married,Tertiary,No,398,No,No,Telephone,30,jul,1567,5,-1,0,unknown,No
59,retired,Married,Secondary,No,417,Yes,No,Cellular,7,may,476,2,-1,0,unknown,No
58,unemployed,Married,Secondary,No,610,Yes,No,Telephone,29,jul,246,2,-1,0,unknown,No
49,technician,Single,Tertiary,No,2585,No,No,Unknown,11,jun,64,1,-1,0,unknown,No
47,technician,Married,Secondary,No,321,Yes,Yes,Unknown,4,jul,111,1,-1,0,unknown,No
38,services,Married,Primary,No,0,Yes,No,Cellular,17,nov,960,2,-1,0,unknown,No
32,management,Single,Tertiary,Yes,4,No,No,Cellular,29,jan,181,1,-1,0,unknown,No
40,blue-collar,Single,Unknown,No,29,No,No,Telephone,7,jul,118,2,-1,0,unknown,No
50,technician,Married,Secondary,No,892,Yes,Yes,Unknown,15,may,234,1,-1,0,unknown,No
35,management,Single,Tertiary,No,0,No,Yes,Cellular,14,aug,370,4,-1,0,unknown,No
47,admin.,Married,Secondary,No,1387,Yes,No,Cellular,14,oct,158,1,826,1,failure,No
27,admin.,Single,Secondary,No,454,No,Yes,Cellular,15,jul,331,2,-1,0,unknown,No
48,housemaid,Single,Secondary,No,71,No,No,Cellular,28,aug,97,3,-1,0,unknown,No
40,blue-collar,Married,Primary,No,-35,Yes,No,Cellular,18,may,194,3,-1,0,unknown,No
35,self-employed,Married,Secondary,No,2251,No,No,Cellular,19,aug,151,8,-1,0,unknown,No
39,housemaid,Married,Primary,No,2460,No,No,Cellular,11,jul,194,3,-1,0,unknown,No
34,blue-collar,Married,Secondary,No,34,No,No,Cellular,30,jan,379,1,-1,0,unknown,No
36,admin.,Single,Secondary,No,1281,No,No,Telephone,24,jul,119,2,-1,0,unknown,No
56,blue-collar,Divorced,Primary,No,3021,No,No,Unknown,9,jun,419,2,-1,0,unknown,No
30,technician,Married,Tertiary,No,141,No,No,Cellular,29,jan,166,2,-1,0,unknown,No
51,blue-collar,Married,Secondary,No,500,No,No,Cellular,14,may,471,1,-1,0,unknown,No
41,blue-collar,Married,Secondary,No,1459,No,No,Unknown,5,jun,82,1,-1,0,unknown,No
35,admin.,Married,Secondary,No,-244,Yes,Yes,Cellular,6,may,118,1,-1,0,unknown,No
53,management,Married,Tertiary,No,1356,Yes,No,Cellular,9,nov,371,2,96,4,failure,No
25,blue-collar,Single,Primary,No,-289,Yes,No,Telephone,13,may,56,2,-1,0,unknown,No
34,management,Single,Tertiary,No,1396,Yes,No,Cellular,17,jul,630,1,-1,0,unknown,No
29,services,Single,Secondary,No,9,No,Yes,Cellular,8,jul,202,2,-1,0,unknown,No
33,services,Married,Secondary,No,70,Yes,No,Cellular,21,jul,333,3,-1,0,unknown,No
43,admin.,Married,Secondary,No,877,Yes,No,Cellular,2,feb,135,1,-1,0,unknown,No
47,blue-collar,Married,Primary,No,113,Yes,No,Unknown,13,may,276,1,-1,0,unknown,No
35,admin.,Single,Secondary,No,368,Yes,No,Unknown,16,may,218,3,-1,0,unknown,No
49,entrepreneur,Married,Secondary,No,89,Yes,No,Cellular,12,may,351,1,-1,0,unknown,No
41,services,Married,Primary,No,450,Yes,No,Unknown,14,may,374,2,-1,0,unknown,No
49,services,Married,Unknown,No,463,Yes,No,Telephone,15,jul,541,2,-1,0,unknown,No
44,blue-collar,Married,Secondary,No,1397,No,No,Cellular,20,nov,326,1,-1,0,unknown,No
32,services,Single,Secondary,No,310,Yes,No,Unknown,6,may,144,1,-1,0,unknown,No
27,self-employed,Single,Tertiary,No,270,Yes,No,Unknown,27,may,470,2,-1,0,unknown,No
53,technician,Married,Secondary,No,65,No,No,Cellular,25,nov,99,1,92,2,failure,No
55,admin.,Married,Secondary,No,865,Yes,No,Cellular,8,jul,105,1,82,2,failure,No
60,retired,Married,Secondary,No,7,No,Yes,Cellular,18,aug,87,5,-1,0,unknown,No
27,management,Single,Secondary,No,145,Yes,No,Cellular,5,may,121,4,89,3,failure,No
58,self-employed,Married,Tertiary,No,327,No,Yes,Cellular,14,jul,145,2,-1,0,unknown,No
42,blue-collar,Married,Secondary,No,429,Yes,No,Cellular,18,may,110,1,370,1,failure,No
31,services,Married,Secondary,No,1167,Yes,Yes,Cellular,20,nov,279,1,-1,0,unknown,No
30,management,Single,Tertiary,No,2995,Yes,No,Cellular,18,nov,329,1,-1,0,unknown,No
32,management,Single,Tertiary,No,974,Yes,No,Unknown,3,jun,228,1,-1,0,unknown,No
56,self-employed,Married,Secondary,No,784,No,Yes,Cellular,30,jul,149,2,-1,0,unknown,No
57,retired,Divorced,Secondary,No,316,No,No,Cellular,28,jan,935,2,-1,0,unknown,No
57,management,Married,Tertiary,No,0,Yes,No,Cellular,21,nov,67,1,-1,0,unknown,No
39,technician,Married,Secondary,No,211,No,No,Telephone,6,feb,53,2,-1,0,unknown,No
37,blue-collar,Married,Secondary,No,342,Yes,No,Cellular,12,may,340,2,175,1,failure,No
32,management,Married,Tertiary,No,628,No,No,Cellular,30,apr,280,1,-1,0,unknown,No
41,blue-collar,Married,Secondary,No,0,Yes,No,Cellular,1,apr,625,2,-1,0,unknown,No
49,unemployed,Married,Secondary,No,769,Yes,No,Unknown,14,may,257,1,-1,0,unknown,No
36,blue-collar,Divorced,Secondary,No,2278,Yes,No,Unknown,23,may,152,2,-1,0,unknown,No
58,retired,Married,Primary,No,1351,Yes,No,Telephone,17,apr,392,3,-1,0,unknown,No
58,technician,Married,Unknown,No,49,Yes,No,Unknown,15,may,75,2,-1,0,unknown,No
33,services,Married,Secondary,No,1082,Yes,Yes,Cellular,19,nov,351,1,-1,0,unknown,No
31,management,Single,Tertiary,No,5691,Yes,No,Cellular,21,jul,357,1,-1,0,unknown,No
46,blue-collar,Divorced,Primary,No,916,Yes,No,Cellular,11,may,472,2,-1,0,unknown,No
42,unemployed,Divorced,Secondary,No,325,Yes,No,Unknown,28,may,97,4,-1,0,unknown,No
46,admin.,Married,Secondary,No,0,Yes,Yes,Cellular,20,apr,239,2,259,2,failure,No
47,management,Married,Tertiary,No,2475,Yes,No,Cellular,20,nov,1476,4,-1,0,unknown,No
42,self-employed,Married,Primary,No,3717,No,No,Unknown,20,jun,235,1,-1,0,unknown,No
53,entrepreneur,Married,Secondary,No,288,No,No,Unknown,6,may,69,1,-1,0,unknown,No
31,admin.,Married,Secondary,No,1130,Yes,No,Cellular,23,jul,236,5,-1,0,unknown,No
39,blue-collar,Married,Primary,No,2715,Yes,No,Unknown,2,jun,201,3,-1,0,unknown,No
57,blue-collar,Married,Primary,No,23,Yes,No,Telephone,31,jul,25,8,-1,0,unknown,No
29,blue-collar,Single,Secondary,No,0,No,No,Cellular,6,feb,437,2,-1,0,unknown,No
32,blue-collar,Single,Secondary,No,-84,Yes,No,Cellular,11,may,426,1,-1,0,unknown,No
38,self-employed,Married,Secondary,No,290,Yes,No,Unknown,20,may,369,1,-1,0,unknown,No
34,self-employed,Single,Tertiary,No,36,No,No,Telephone,28,jan,55,1,-1,0,unknown,No
35,admin.,Married,Secondary,No,-488,Yes,No,Unknown,2,jun,97,4,-1,0,unknown,No
55,blue-collar,Married,Secondary,No,-473,Yes,No,Unknown,26,may,233,1,-1,0,unknown,No
42,management,Married,Tertiary,No,1272,Yes,No,Cellular,5,may,117,1,169,1,failure,No
32,management,Married,Secondary,No,0,No,No,Cellular,20,aug,162,4,-1,0,unknown,No
50,management,Divorced,Primary,No,-6,Yes,No,Unknown,19,may,92,2,-1,0,unknown,No
56,admin.,Married,Secondary,No,510,Yes,No,Cellular,10,jul,288,1,-1,0,unknown,No
36,technician,Single,Secondary,No,818,Yes,Yes,Cellular,19,aug,96,4,-1,0,unknown,No
49,management,Married,Secondary,No,543,Yes,No,Unknown,20,may,213,3,-1,0,unknown,No
48,management,Married,Tertiary,No,7867,Yes,Yes,Unknown,30,may,306,3,-1,0,unknown,No
32,technician,Single,Tertiary,No,1212,Yes,No,Unknown,23,may,463,2,-1,0,unknown,No
35,management,Married,Secondary,No,533,No,No,Cellular,6,aug,221,12,-1,0,unknown,No
48,management,Married,Tertiary,No,291,Yes,No,Telephone,23,jul,350,2,-1,0,unknown,No
40,services,Single,Secondary,No,573,Yes,No,Cellular,14,may,329,1,-1,0,unknown,No
55,retired,Married,Secondary,No,1279,Yes,No,Cellular,13,may,446,3,357,8,other,No
50,blue-collar,Married,Primary,No,280,Yes,No,Unknown,18,jun,61,23,-1,0,unknown,No
55,technician,Married,Unknown,No,574,Yes,No,Cellular,29,jan,243,2,-1,0,unknown,No
26,blue-collar,Single,Secondary,No,658,No,Yes,Telephone,23,jul,34,4,-1,0,unknown,No
34,technician,Married,Secondary,No,2019,Yes,Yes,Unknown,27,jun,102,1,-1,0,unknown,No
45,management,Married,Tertiary,No,22815,No,No,Cellular,26,aug,653,8,-1,0,unknown,No
44,entrepreneur,Married,Secondary,No,887,Yes,No,Cellular,17,apr,519,1,14,2,failure,No
34,management,Married,Tertiary,No,303,Yes,No,Cellular,29,jan,50,1,195,2,failure,No
39,services,Single,Secondary,No,326,Yes,No,Unknown,27,may,115,1,-1,0,unknown,No
31,management,Single,Secondary,No,453,Yes,No,Unknown,9,may,384,2,-1,0,unknown,No
27,management,Single,Tertiary,Yes,0,No,Yes,Cellular,8,jul,46,1,-1,0,unknown,No
41,management,Married,Tertiary,No,4063,Yes,No,Cellular,12,may,14,5,172,2,failure,No
45,technician,Married,Secondary,No,2403,No,No,Cellular,21,nov,207,1,-1,0,unknown,No
28,services,Single,Secondary,No,123,Yes,No,Cellular,6,may,115,1,359,3,failure,No
39,unemployed,Married,Secondary,No,270,Yes,No,Unknown,3,jun,116,1,-1,0,unknown,No
31,technician,Single,Tertiary,No,424,No,No,Cellular,29,jan,106,1,161,2,failure,No
31,management,Married,Tertiary,No,1230,Yes,No,Unknown,27,may,290,4,-1,0,unknown,No
31,admin.,Single,Secondary,No,387,Yes,No,Cellular,13,may,228,2,370,1,failure,No
35,technician,Single,Primary,No,744,Yes,No,Cellular,7,apr,1096,1,-1,0,unknown,No
32,technician,Single,Tertiary,No,696,No,Yes,Cellular,13,aug,101,4,105,4,failure,No
49,management,Married,Tertiary,No,4594,No,No,Cellular,11,aug,157,3,-1,0,unknown,No
42,entrepreneur,Married,Secondary,No,1002,No,No,Unknown,20,jun,109,3,-1,0,unknown,No
31,management,Single,Tertiary,No,-173,Yes,No,Unknown,6,may,396,2,-1,0,unknown,No
35,services,Single,Secondary,No,1239,Yes,No,Cellular,5,may,60,2,347,1,failure,No
31,technician,Single,Secondary,No,354,No,Yes,Cellular,22,aug,186,2,-1,0,unknown,No
45,admin.,Single,Secondary,No,375,No,Yes,Unknown,22,sep,10,1,594,6,failure,No
24,blue-collar,Single,Secondary,No,3,Yes,No,Cellular,15,may,311,1,-1,0,unknown,No
49,self-employed,Divorced,Secondary,No,6116,Yes,No,Cellular,21,nov,43,1,-1,0,unknown,No
36,self-employed,Married,Tertiary,No,4515,Yes,No,Unknown,17,jun,408,2,-1,0,unknown,No
28,blue-collar,Single,Tertiary,No,727,Yes,No,Unknown,6,jun,144,4,-1,0,unknown,No
54,retired,Married,Secondary,No,3846,Yes,Yes,Unknown,19,jun,216,2,-1,0,unknown,No
27,blue-collar,Single,Primary,No,1128,Yes,No,Unknown,30,jun,88,4,-1,0,unknown,No
34,management,Divorced,Tertiary,No,1173,No,Yes,Cellular,18,jul,93,1,-1,0,unknown,No
40,management,Single,Tertiary,No,27,No,No,Cellular,27,aug,165,6,-1,0,unknown,No
32,admin.,Single,Tertiary,No,328,Yes,Yes,Unknown,26,jun,271,1,-1,0,unknown,No
41,admin.,Married,Secondary,No,0,Yes,No,Cellular,17,nov,595,2,-1,0,unknown,No
38,services,Single,Primary,No,-87,Yes,No,Cellular,13,may,531,1,-1,0,unknown,No
35,admin.,Single,Secondary,No,2830,No,No,Unknown,20,jun,22,12,-1,0,unknown,No
31,technician,Married,Secondary,No,4,No,No,Unknown,20,may,199,4,-1,0,unknown,No
47,entrepreneur,Married,Secondary,No,0,No,No,Unknown,19,jun,563,2,-1,0,unknown,No
41,admin.,Married,Secondary,No,80,No,No,Cellular,19,nov,202,1,-1,0,unknown,No
29,admin.,Single,Secondary,No,2768,Yes,No,Unknown,2,jun,121,4,-1,0,unknown,No
33,management,Married,Tertiary,No,5,Yes,No,Unknown,7,aug,12,1,-1,0,unknown,No
89,retired,Married,Tertiary,No,553,No,No,Telephone,19,aug,2027,5,-1,0,unknown,No
54,blue-collar,Married,Secondary,No,-102,Yes,No,Cellular,27,aug,164,7,-1,0,unknown,No
72,retired,Married,Primary,No,2079,No,No,Cellular,13,aug,100,1,191,3,other,No
29,blue-collar,Married,Secondary,No,1,Yes,No,Unknown,6,may,215,1,-1,0,unknown,No
41,blue-collar,Married,Secondary,No,598,Yes,No,Cellular,12,may,69,3,364,11,failure,No
